Time - Plot 0,Amplitude - Plot 0
0,2.76E-06
0.157,2.75E-06
0.235,2.76E-06
0.312,2.75E-06
0.39,2.75E-06
0.469,2.75E-06
0.548,2.75E-06
0.627,2.76E-06
0.706,2.76E-06
0.786,2.76E-06
0.865,2.76E-06
0.944,2.74E-06
1.022,2.75E-06
1.1,2.75E-06
1.178,2.75E-06
1.257,2.75E-06
1.336,2.76E-06
1.414,2.77E-06
1.495,2.77E-06
1.572,2.77E-06
1.651,2.76E-06
1.73,2.76E-06
1.808,2.76E-06
1.887,2.76E-06
1.964,2.76E-06
2.043,2.75E-06
2.122,2.78E-06
2.203,2.77E-06
2.28,2.79E-06
2.359,2.77E-06
2.437,2.77E-06
2.515,2.77E-06
2.594,2.77E-06
2.674,2.77E-06
2.752,2.77E-06
2.83,2.77E-06
2.909,2.77E-06
2.987,2.78E-06
3.065,2.78E-06
3.143,2.78E-06
3.221,2.77E-06
3.3,2.80E-06
3.379,2.78E-06
3.457,2.78E-06
3.537,2.78E-06
3.617,2.79E-06
3.696,2.78E-06
3.774,2.77E-06
3.853,2.78E-06
3.932,2.78E-06
4.011,2.78E-06
4.09,2.78E-06
4.169,2.78E-06
4.248,2.78E-06
4.328,2.78E-06
4.408,2.79E-06
4.485,2.79E-06
4.563,2.78E-06
4.643,2.79E-06
4.721,2.79E-06
4.8,2.77E-06
4.878,2.77E-06
4.958,2.77E-06
5.037,2.77E-06
5.117,2.77E-06
5.195,2.77E-06
5.273,2.77E-06
5.353,2.78E-06
5.43,2.77E-06
5.508,2.77E-06
5.587,2.77E-06
5.667,2.77E-06
5.745,2.78E-06
5.824,2.77E-06
5.904,2.77E-06
5.982,2.77E-06
6.064,2.77E-06
6.142,2.77E-06
6.221,2.78E-06
6.3,2.78E-06
6.379,2.77E-06
6.457,2.77E-06
6.537,2.77E-06
6.616,2.77E-06
6.694,2.78E-06
6.773,2.77E-06
6.851,2.77E-06
6.931,2.77E-06
7.009,2.77E-06
7.087,2.77E-06
7.167,2.77E-06
7.246,2.77E-06
7.326,2.77E-06
7.405,2.77E-06
7.485,2.77E-06
7.565,2.76E-06
7.644,2.76E-06
7.722,2.76E-06
7.802,2.76E-06
7.88,2.76E-06
7.961,2.78E-06
8.04,2.77E-06
8.118,2.77E-06
8.196,2.77E-06
8.274,2.77E-06
8.354,2.77E-06
8.433,2.78E-06
8.511,2.77E-06
8.59,2.77E-06
8.67,2.77E-06
8.749,2.77E-06
8.828,2.77E-06
8.907,2.77E-06
8.986,2.77E-06
9.065,2.77E-06
9.144,2.78E-06
9.222,2.77E-06
9.3,2.77E-06
9.38,2.77E-06
9.459,2.77E-06
9.538,2.77E-06
9.619,2.78E-06
9.698,2.77E-06
9.776,2.77E-06
9.856,2.77E-06
9.935,2.78E-06
10.013,2.77E-06
10.092,2.78E-06
10.169,2.78E-06
10.248,2.77E-06
10.327,2.77E-06
10.406,2.77E-06
10.486,2.77E-06
10.565,2.77E-06
10.643,2.77E-06
10.721,2.79E-06
10.799,2.78E-06
10.877,2.79E-06
10.955,2.79E-06
11.035,2.78E-06
11.114,2.79E-06
11.192,2.79E-06
11.272,2.79E-06
11.351,2.79E-06
11.43,2.77E-06
11.509,2.78E-06
11.586,2.78E-06
11.665,2.78E-06
11.744,2.77E-06
11.824,2.78E-06
11.902,2.79E-06
11.979,2.79E-06
12.057,2.80E-06
12.137,2.79E-06
12.216,2.79E-06
12.294,2.79E-06
12.374,2.78E-06
12.453,2.77E-06
12.533,2.78E-06
12.613,2.78E-06
12.691,2.78E-06
12.77,2.79E-06
12.848,2.77E-06
12.927,2.79E-06
13.004,2.77E-06
13.083,2.78E-06
13.162,2.78E-06
13.242,2.78E-06
13.32,2.78E-06
13.4,2.78E-06
13.476,2.78E-06
13.555,2.78E-06
13.633,2.77E-06
13.713,2.76E-06
13.792,2.76E-06
13.87,2.77E-06
13.951,2.77E-06
14.029,2.77E-06
14.109,2.77E-06
14.187,2.77E-06
14.267,2.76E-06
14.345,2.77E-06
14.424,2.78E-06
14.504,2.77E-06
14.581,2.77E-06
14.661,2.78E-06
14.739,2.77E-06
14.819,2.77E-06
14.897,2.77E-06
14.975,2.77E-06
15.054,2.77E-06
15.132,2.76E-06
15.211,2.77E-06
15.291,2.77E-06
15.37,2.77E-06
15.448,2.77E-06
15.528,2.77E-06
15.607,2.77E-06
15.684,2.77E-06
15.762,2.76E-06
15.841,2.77E-06
15.921,2.77E-06
16,2.77E-06
16.079,2.77E-06
16.159,2.76E-06
16.239,2.76E-06
16.318,2.77E-06
16.397,2.77E-06
16.476,2.77E-06
16.554,2.77E-06
16.633,2.77E-06
16.713,2.77E-06
16.792,2.77E-06
16.871,2.77E-06
16.95,2.77E-06
17.03,2.77E-06
17.108,2.77E-06
17.188,2.78E-06
17.267,2.77E-06
17.346,2.77E-06
17.424,2.77E-06
17.504,2.77E-06
17.582,2.76E-06
17.662,2.76E-06
17.74,2.77E-06
17.819,2.77E-06
17.897,2.77E-06
17.975,2.78E-06
18.055,2.78E-06
18.134,2.77E-06
18.212,2.77E-06
18.292,2.77E-06
18.371,2.77E-06
18.45,2.77E-06
18.529,2.77E-06
18.609,2.77E-06
18.687,2.77E-06
18.766,2.77E-06
18.844,2.77E-06
18.923,2.77E-06
19,2.77E-06
19.079,2.77E-06
19.158,2.78E-06
19.238,2.77E-06
19.316,2.78E-06
19.394,2.77E-06
19.474,2.77E-06
19.552,2.77E-06
19.633,2.77E-06
19.71,2.78E-06
19.789,2.78E-06
19.868,2.78E-06
19.948,2.79E-06
20.026,2.78E-06
20.104,2.78E-06
20.182,2.78E-06
20.26,2.78E-06
20.34,2.79E-06
20.418,2.78E-06
20.496,2.77E-06
20.576,2.79E-06
20.654,2.78E-06
20.733,2.78E-06
20.811,2.79E-06
20.889,2.78E-06
20.968,2.78E-06
21.046,2.79E-06
21.124,2.79E-06
21.203,2.78E-06
21.281,2.78E-06
21.362,2.78E-06
21.44,2.78E-06
21.52,2.78E-06
21.599,2.79E-06
21.677,2.78E-06
21.756,2.78E-06
21.835,2.78E-06
21.913,2.78E-06
21.993,2.78E-06
22.073,2.78E-06
22.152,2.78E-06
22.23,2.78E-06
22.31,2.78E-06
22.389,2.78E-06
22.468,2.78E-06
22.546,2.78E-06
22.626,2.77E-06
22.704,2.78E-06
22.786,2.78E-06
22.865,2.78E-06
22.943,2.78E-06
23.022,2.78E-06
23.101,2.78E-06
23.179,2.78E-06
23.258,2.78E-06
23.336,2.78E-06
23.415,2.78E-06
23.495,2.77E-06
23.573,2.77E-06
23.652,2.78E-06
23.73,2.78E-06
23.809,2.77E-06
23.887,2.78E-06
23.965,2.77E-06
24.044,2.78E-06
24.123,2.78E-06
24.202,2.77E-06
24.281,2.78E-06
24.359,2.78E-06
24.438,2.78E-06
24.516,2.79E-06
24.594,2.78E-06
24.673,2.78E-06
24.752,2.78E-06
24.83,2.78E-06
24.911,2.78E-06
24.99,2.78E-06
25.069,2.78E-06
25.146,2.78E-06
25.225,2.78E-06
25.304,2.78E-06
25.383,2.78E-06
25.461,2.78E-06
25.541,2.78E-06
25.62,2.78E-06
25.699,2.77E-06
25.778,2.77E-06
25.858,2.77E-06
25.935,2.77E-06
26.014,2.78E-06
26.093,2.78E-06
26.171,2.78E-06
26.251,2.78E-06
26.329,2.78E-06
26.41,2.78E-06
26.489,2.78E-06
26.567,2.79E-06
26.645,2.78E-06
26.723,2.78E-06
26.803,2.77E-06
26.881,2.77E-06
26.959,2.77E-06
27.039,2.77E-06
27.119,2.77E-06
27.197,2.77E-06
27.276,2.78E-06
27.353,2.78E-06
27.432,2.78E-06
27.512,2.77E-06
27.59,2.77E-06
27.669,2.77E-06
27.749,2.78E-06
27.827,2.77E-06
27.904,2.78E-06
27.982,2.78E-06
28.06,2.77E-06
28.139,2.77E-06
28.218,2.77E-06
28.296,2.77E-06
28.374,2.77E-06
28.453,2.77E-06
28.533,2.77E-06
28.612,2.77E-06
28.691,2.77E-06
28.77,2.76E-06
28.849,2.76E-06
28.929,2.77E-06
29.007,2.77E-06
29.086,2.77E-06
29.165,2.77E-06
29.244,2.77E-06
29.323,2.79E-06
29.402,2.77E-06
29.48,2.76E-06
29.56,2.76E-06
29.638,2.77E-06
29.717,2.76E-06
29.797,2.77E-06
29.876,2.77E-06
29.955,2.77E-06
30.034,2.77E-06
30.113,2.77E-06
30.192,2.77E-06
30.27,2.77E-06
30.35,2.77E-06
30.428,2.77E-06
30.506,2.77E-06
30.585,2.77E-06
30.664,2.77E-06
30.744,2.77E-06
30.822,2.77E-06
30.901,2.77E-06
30.978,2.77E-06
31.057,2.78E-06
31.136,2.78E-06
31.214,2.77E-06
31.293,2.77E-06
31.372,2.77E-06
31.452,2.78E-06
31.531,2.76E-06
31.608,2.76E-06
31.688,2.76E-06
31.765,2.78E-06
31.844,2.77E-06
31.923,2.77E-06
32.002,2.76E-06
32.079,2.76E-06
32.158,2.76E-06
32.237,2.77E-06
32.317,2.77E-06
32.396,2.77E-06
32.474,2.77E-06
32.554,2.77E-06
32.632,2.76E-06
32.712,2.77E-06
32.79,2.78E-06
32.869,2.77E-06
32.948,2.77E-06
33.027,2.78E-06
33.105,2.77E-06
33.185,2.77E-06
33.264,2.77E-06
33.343,2.77E-06
33.423,2.77E-06
33.502,2.77E-06
33.581,2.77E-06
33.661,2.78E-06
33.739,2.76E-06
33.818,2.77E-06
33.898,2.78E-06
33.976,2.77E-06
34.056,2.77E-06
34.134,2.77E-06
34.213,2.77E-06
34.292,2.78E-06
34.37,2.77E-06
34.451,2.78E-06
34.53,2.76E-06
34.607,2.78E-06
34.686,2.77E-06
34.764,2.77E-06
34.844,2.77E-06
34.921,2.76E-06
35.001,2.76E-06
35.078,2.77E-06
35.157,2.77E-06
35.237,2.76E-06
35.315,2.77E-06
35.394,2.77E-06
35.472,2.76E-06
35.551,2.77E-06
35.63,2.76E-06
35.709,2.78E-06
35.789,2.78E-06
35.868,2.76E-06
35.947,2.76E-06
36.026,2.76E-06
36.106,2.76E-06
36.183,2.76E-06
36.262,2.77E-06
36.341,2.75E-06
36.42,2.77E-06
36.497,2.78E-06
36.576,2.76E-06
36.652,2.77E-06
36.731,2.76E-06
36.809,2.76E-06
36.888,2.78E-06
36.967,2.78E-06
37.045,2.79E-06
37.125,2.78E-06
37.204,2.78E-06
37.283,2.77E-06
37.362,2.78E-06
37.439,2.77E-06
37.518,2.76E-06
37.596,2.76E-06
37.675,2.77E-06
37.754,2.76E-06
37.834,2.76E-06
37.911,2.76E-06
37.99,2.76E-06
38.069,2.76E-06
38.148,2.76E-06
38.227,2.75E-06
38.304,2.76E-06
38.382,2.76E-06
38.46,2.75E-06
38.54,2.74E-06
38.619,2.77E-06
38.699,2.77E-06
38.777,2.77E-06
38.856,2.77E-06
38.936,2.76E-06
39.015,2.76E-06
39.093,2.76E-06
39.171,2.76E-06
39.25,2.76E-06
39.328,2.77E-06
39.407,2.76E-06
39.486,2.77E-06
39.565,2.77E-06
39.643,2.76E-06
39.721,2.76E-06
39.799,2.77E-06
39.878,2.77E-06
39.956,2.78E-06
40.036,2.77E-06
40.115,2.78E-06
40.195,2.78E-06
40.273,2.77E-06
40.353,2.79E-06
40.433,2.80E-06
40.512,2.81E-06
40.589,2.80E-06
40.668,2.79E-06
40.746,2.79E-06
40.826,2.80E-06
40.903,2.79E-06
40.982,2.80E-06
41.06,2.80E-06
41.14,2.80E-06
41.217,2.77E-06
41.295,2.77E-06
41.373,2.77E-06
41.452,2.77E-06
41.532,2.77E-06
41.611,2.78E-06
41.689,2.78E-06
41.769,2.79E-06
41.847,2.78E-06
41.927,2.78E-06
42.004,2.77E-06
42.082,2.77E-06
42.161,2.77E-06
42.242,2.77E-06
42.32,2.76E-06
42.4,2.77E-06
42.48,2.77E-06
42.559,2.77E-06
42.636,2.78E-06
42.715,2.78E-06
42.794,2.78E-06
42.873,2.77E-06
42.951,2.77E-06
43.03,2.77E-06
43.109,2.78E-06
43.187,2.77E-06
43.266,2.77E-06
43.346,2.77E-06
43.424,2.78E-06
43.502,2.77E-06
43.58,2.77E-06
43.66,2.76E-06
43.738,2.76E-06
43.818,2.77E-06
43.895,2.77E-06
43.973,2.77E-06
44.053,2.77E-06
44.132,2.77E-06
44.211,2.77E-06
44.29,2.78E-06
44.37,2.78E-06
44.449,2.79E-06
44.528,2.78E-06
44.607,2.76E-06
44.685,2.76E-06
44.764,2.77E-06
44.842,2.77E-06
44.92,2.77E-06
45,2.77E-06
45.079,2.77E-06
45.158,2.77E-06
45.237,2.76E-06
45.315,2.77E-06
45.394,2.77E-06
45.473,2.77E-06
45.551,2.77E-06
45.631,2.76E-06
45.71,2.76E-06
45.788,2.76E-06
45.868,2.77E-06
45.946,2.77E-06
46.025,2.77E-06
46.103,2.76E-06
46.183,2.76E-06
46.261,2.77E-06
46.341,2.77E-06
46.42,2.77E-06
46.498,2.76E-06
46.577,2.76E-06
46.655,2.77E-06
46.733,2.76E-06
46.811,2.78E-06
46.889,2.77E-06
46.967,2.77E-06
47.047,2.78E-06
47.126,2.78E-06
47.205,2.77E-06
47.285,2.77E-06
47.365,2.78E-06
47.445,2.78E-06
47.524,2.78E-06
47.603,2.77E-06
47.682,2.77E-06
47.761,2.77E-06
47.84,2.77E-06
47.919,2.76E-06
47.998,2.77E-06
48.078,2.77E-06
48.157,2.77E-06
48.235,2.77E-06
48.315,2.78E-06
48.393,2.77E-06
48.472,2.78E-06
48.55,2.78E-06
48.63,2.78E-06
48.709,2.77E-06
48.788,2.77E-06
48.869,2.77E-06
48.948,2.77E-06
49.026,2.77E-06
49.105,2.77E-06
49.184,2.78E-06
49.264,2.78E-06
49.342,2.76E-06
49.421,2.76E-06
49.5,2.78E-06
49.58,2.77E-06
49.659,2.77E-06
49.737,2.77E-06
49.815,2.78E-06
49.894,2.79E-06
49.974,2.78E-06
50.051,2.79E-06
50.129,2.78E-06
50.207,2.79E-06
50.286,2.79E-06
50.366,2.78E-06
50.445,2.78E-06
50.525,2.78E-06
50.603,2.78E-06
50.683,2.78E-06
50.762,2.78E-06
50.842,2.77E-06
50.921,2.77E-06
50.999,2.78E-06
51.078,2.77E-06
51.158,2.77E-06
51.235,2.78E-06
51.314,2.77E-06
51.393,2.78E-06
51.47,2.78E-06
51.549,2.78E-06
51.626,2.79E-06
51.704,2.78E-06
51.784,2.78E-06
51.863,2.78E-06
51.941,2.78E-06
52.021,2.79E-06
52.099,2.78E-06
52.178,2.78E-06
52.257,2.77E-06
52.336,2.77E-06
52.414,2.78E-06
52.494,2.78E-06
52.571,2.78E-06
52.65,2.78E-06
52.727,2.78E-06
52.805,2.78E-06
52.885,2.78E-06
52.963,2.79E-06
53.041,2.77E-06
53.12,2.77E-06
53.199,2.78E-06
53.277,2.79E-06
53.357,2.78E-06
53.436,2.77E-06
53.515,2.78E-06
53.595,2.77E-06
53.674,2.77E-06
53.752,2.76E-06
53.831,2.77E-06
53.911,2.77E-06
53.991,2.77E-06
54.069,2.77E-06
54.148,2.76E-06
54.227,2.77E-06
54.307,2.78E-06
54.385,2.79E-06
54.464,2.78E-06
54.542,2.80E-06
54.622,2.79E-06
54.702,2.78E-06
54.781,2.78E-06
54.859,2.77E-06
54.938,2.77E-06
55.017,2.79E-06
55.096,2.76E-06
55.174,2.77E-06
55.254,2.76E-06
55.333,2.77E-06
55.411,2.75E-06
55.489,2.76E-06
55.568,2.78E-06
55.648,2.78E-06
55.727,2.78E-06
55.806,2.78E-06
55.883,2.78E-06
55.962,2.78E-06
56.041,2.79E-06
56.12,2.78E-06
56.199,2.79E-06
56.279,2.78E-06
56.357,2.78E-06
56.435,2.78E-06
56.513,2.78E-06
56.593,2.79E-06
56.671,2.79E-06
56.748,2.79E-06
56.828,2.80E-06
56.908,2.79E-06
56.986,2.79E-06
57.065,2.78E-06
57.142,2.78E-06
57.221,2.79E-06
57.298,2.78E-06
57.377,2.79E-06
57.455,2.79E-06
57.534,2.77E-06
57.612,2.79E-06
57.69,2.78E-06
57.769,2.79E-06
57.847,2.79E-06
57.926,2.78E-06
58.005,2.79E-06
58.082,2.79E-06
58.161,2.78E-06
58.241,2.79E-06
58.32,2.79E-06
58.398,2.79E-06
58.477,2.79E-06
58.554,2.78E-06
58.633,2.78E-06
58.712,2.79E-06
58.791,2.79E-06
58.87,2.79E-06
58.949,2.78E-06
59.027,2.78E-06
59.106,2.78E-06
59.183,2.78E-06
59.262,2.78E-06
59.34,2.78E-06
59.42,2.79E-06
59.498,2.78E-06
59.578,2.77E-06
59.658,2.77E-06
59.737,2.76E-06
59.817,2.76E-06
59.896,2.78E-06
59.973,2.77E-06
60.051,2.78E-06
60.13,2.78E-06
60.209,2.78E-06
60.287,2.79E-06
60.366,2.79E-06
60.445,2.79E-06
60.523,2.79E-06
60.603,2.79E-06
60.682,2.78E-06
60.76,2.79E-06
60.84,2.79E-06
60.919,2.78E-06
60.997,2.78E-06
61.077,2.78E-06
61.157,2.78E-06
61.236,2.79E-06
61.314,2.78E-06
61.394,2.78E-06
61.472,2.78E-06
61.552,2.79E-06
61.63,2.78E-06
61.709,2.78E-06
61.789,2.78E-06
61.867,2.77E-06
61.946,2.79E-06
62.025,2.78E-06
62.104,2.78E-06
62.182,2.78E-06
62.26,2.78E-06
62.339,2.77E-06
62.417,2.78E-06
62.497,2.78E-06
62.576,2.78E-06
62.656,2.78E-06
62.734,2.78E-06
62.812,2.79E-06
62.891,2.79E-06
62.968,2.78E-06
63.047,2.79E-06
63.126,2.78E-06
63.205,2.79E-06
63.284,2.79E-06
63.364,2.77E-06
63.443,2.79E-06
63.521,2.79E-06
63.6,2.79E-06
63.68,2.79E-06
63.758,2.78E-06
63.837,2.79E-06
63.916,2.79E-06
63.995,2.79E-06
64.076,2.77E-06
64.155,2.78E-06
64.234,2.79E-06
64.313,2.79E-06
64.391,2.79E-06
64.47,2.78E-06
64.549,2.79E-06
64.627,2.78E-06
64.706,2.79E-06
64.785,2.79E-06
64.864,2.79E-06
64.944,2.78E-06
65.023,2.79E-06
65.101,2.79E-06
65.18,2.79E-06
65.26,2.79E-06
65.338,2.79E-06
65.416,2.78E-06
65.496,2.77E-06
65.576,2.76E-06
65.654,2.77E-06
65.732,2.76E-06
65.81,2.76E-06
65.89,2.77E-06
65.968,2.78E-06
66.048,2.75E-06
66.125,2.76E-06
66.203,2.76E-06
66.283,2.77E-06
66.363,2.77E-06
66.441,2.76E-06
66.521,2.76E-06
66.599,2.76E-06
66.679,2.76E-06
66.758,2.77E-06
66.836,2.77E-06
66.915,2.77E-06
66.995,2.77E-06
67.072,2.79E-06
67.151,2.78E-06
67.23,2.78E-06
67.308,2.78E-06
67.388,2.77E-06
67.466,2.77E-06
67.543,2.77E-06
67.623,2.78E-06
67.702,2.78E-06
67.78,2.77E-06
67.86,2.78E-06
67.939,2.78E-06
68.015,2.78E-06
68.093,2.77E-06
68.171,2.77E-06
68.249,2.77E-06
68.328,2.78E-06
68.409,2.78E-06
68.488,2.77E-06
68.566,2.77E-06
68.646,2.76E-06
68.724,2.77E-06
68.804,2.77E-06
68.882,2.76E-06
68.961,2.77E-06
69.041,2.77E-06
69.12,2.77E-06
69.198,2.77E-06
69.278,2.76E-06
69.357,2.78E-06
69.435,2.77E-06
69.512,2.76E-06
69.59,2.76E-06
69.67,2.76E-06
69.748,2.76E-06
69.827,2.76E-06
69.905,2.76E-06
69.985,2.76E-06
70.064,2.76E-06
70.143,2.75E-06
70.222,2.76E-06
70.3,2.76E-06
70.38,2.78E-06
70.458,2.77E-06
70.537,2.77E-06
70.618,2.77E-06
70.695,2.76E-06
70.774,2.78E-06
70.854,2.76E-06
70.932,2.77E-06
71.012,2.76E-06
71.091,2.76E-06
71.169,2.75E-06
71.247,2.75E-06
71.328,2.76E-06
71.406,2.76E-06
71.486,2.76E-06
71.565,2.77E-06
71.644,2.76E-06
71.722,2.76E-06
71.802,2.76E-06
71.88,2.76E-06
71.96,2.76E-06
72.038,2.77E-06
72.118,2.76E-06
72.198,2.76E-06
72.276,2.77E-06
72.354,2.76E-06
72.434,2.76E-06
72.513,2.76E-06
72.591,2.76E-06
72.669,2.76E-06
72.747,2.76E-06
72.828,2.76E-06
72.906,2.76E-06
72.986,2.76E-06
73.065,2.76E-06
73.143,2.76E-06
73.222,2.76E-06
73.302,2.76E-06
73.379,2.75E-06
73.458,2.76E-06
73.537,2.75E-06
73.617,2.76E-06
73.696,2.77E-06
73.774,2.76E-06
73.854,2.77E-06
73.933,2.76E-06
74.011,2.76E-06
74.09,2.76E-06
74.167,2.76E-06
74.245,2.77E-06
74.324,2.76E-06
74.402,2.76E-06
74.482,2.76E-06
74.56,2.77E-06
74.64,2.76E-06
74.717,2.76E-06
74.796,2.76E-06
74.876,2.76E-06
74.956,2.76E-06
75.035,2.76E-06
75.114,2.76E-06
75.194,2.76E-06
75.273,2.75E-06
75.351,2.75E-06
75.429,2.75E-06
75.508,2.75E-06
75.586,2.76E-06
75.663,2.75E-06
75.742,2.75E-06
75.821,2.76E-06
75.896,2.76E-06
75.976,2.75E-06
76.055,2.74E-06
76.134,2.75E-06
76.213,2.75E-06
76.292,2.74E-06
76.371,2.75E-06
76.45,2.74E-06
76.529,2.75E-06
76.609,2.76E-06
76.687,2.75E-06
76.767,2.75E-06
76.846,2.75E-06
76.925,2.75E-06
77.004,2.75E-06
77.082,2.76E-06
77.162,2.77E-06
77.241,2.77E-06
77.319,2.76E-06
77.397,2.76E-06
77.475,2.76E-06
77.555,2.76E-06
77.634,2.77E-06
77.711,2.77E-06
77.79,2.76E-06
77.869,2.76E-06
77.949,2.76E-06
78.027,2.76E-06
78.106,2.75E-06
78.185,2.76E-06
78.263,2.76E-06
78.343,2.76E-06
78.422,2.76E-06
78.5,2.75E-06
78.581,2.76E-06
78.66,2.76E-06
78.74,2.76E-06
78.818,2.76E-06
78.897,2.75E-06
78.977,2.75E-06
79.054,2.76E-06
79.133,2.75E-06
79.213,2.76E-06
79.291,2.77E-06
79.37,2.77E-06
79.448,2.77E-06
79.527,2.76E-06
79.605,2.75E-06
79.685,2.75E-06
79.763,2.76E-06
79.844,2.75E-06
79.923,2.76E-06
80.001,2.75E-06
80.079,2.76E-06
80.16,2.76E-06
80.239,2.76E-06
80.318,2.76E-06
80.397,2.76E-06
80.476,2.76E-06
80.554,2.77E-06
80.634,2.76E-06
80.712,2.76E-06
80.789,2.76E-06
80.87,2.75E-06
80.947,2.75E-06
81.026,2.76E-06
81.105,2.76E-06
81.183,2.75E-06
81.262,2.77E-06
81.341,2.76E-06
81.419,2.76E-06
81.497,2.76E-06
81.577,2.74E-06
81.657,2.75E-06
81.736,2.75E-06
81.814,2.76E-06
81.897,2.74E-06
81.975,2.78E-06
82.055,2.75E-06
82.134,2.74E-06
82.213,2.75E-06
82.292,2.75E-06
82.371,2.74E-06
82.449,2.75E-06
82.528,2.75E-06
82.607,2.75E-06
82.686,2.75E-06
82.765,2.76E-06
82.844,2.76E-06
82.923,2.75E-06
